pickup_zone,avg_tip_percentage,bkt_total_amount,val_start,val_end
87,0.13189993350504067,27,24.7456994593951,61.15850314307640
113,0.13160657782314705,27,24.7456994593951,61.15850314307640
85,0.1312589180951346,27,24.7456994593951,61.15850314307640
131,0.1309912931446,39,461.6993436635707,498.11214734725200
162,0.13085673567594583,27,24.7456994593951,61.15850314307640
145,0.13075647879261273,29,97.5713068267577,133.98411051043900
64,0.1305326326520911,27,24.7456994593951,61.15850314307640
153,0.13039548022599998,26,-11.6671042242862,24.74569945939510
-1,0.1303266515494073,34,279.6353252451642,316.04812892884550
219,0.1302701007516691,30,133.9841105104390,170.39691419412030
235,0.12970399170735103,27,24.7456994593951,61.15850314307640
22,0.12941165299658794,27,24.7456994593951,61.15850314307640
43,0.1292708947140625,29,97.5713068267577,133.98411051043900
172,0.12924491119740622,27,24.7456994593951,61.15850314307640
215,0.1287870112731133,27,24.7456994593951,61.15850314307640
77,0.12832428312625,28,61.1585031430764,97.57130682675770
157,0.12828626040987587,29,97.5713068267577,133.98411051043900
33,0.12813945654406617,27,24.7456994593951,61.15850314307640
61,0.12783938748208806,27,24.7456994593951,61.15850314307640
105,0.12778941412431002,28,61.1585031430764,97.57130682675770
55,0.127768313458,32,206.8097178778016,243.22252156148290
193,0.12763471332867812,27,24.7456994593951,61.15850314307640
215,0.1276194981738,31,170.3969141941203,206.80971787780160
227,0.1273026385661143,29,97.5713068267577,133.98411051043900
212,0.12678615588541667,28,61.1585031430764,97.57130682675770
134,0.12663633899107776,28,61.1585031430764,97.57130682675770
106,0.12650850914941775,27,24.7456994593951,61.15850314307640
253,0.12634167691111922,27,24.7456994593951,61.15850314307640
41,0.12633354314333972,30,133.9841105104390,170.39691419412030
75,0.12630301682837097,27,24.7456994593951,61.15850314307640
88,0.12608270163016103,27,24.7456994593951,61.15850314307640
85,0.12607124706063655,30,133.9841105104390,170.39691419412030
180,0.1259082706709361,27,24.7456994593951,61.15850314307640
35,0.1257372662591364,28,61.1585031430764,97.57130682675770
137,0.12560185617072794,27,24.7456994593951,61.15850314307640
157,0.12557626980943024,27,24.7456994593951,61.15850314307640
248,0.12552735646725194,27,24.7456994593951,61.15850314307640
159,0.12424242424254545,27,24.7456994593951,61.15850314307640
137,0.12421827308257964,30,133.9841105104390,170.39691419412030
240,0.12418863037236441,27,24.7456994593951,61.15850314307640
154,0.12416103657966,31,170.3969141941203,206.80971787780160
234,0.12396181976,30,133.9841105104390,170.39691419412030
83,0.123619581342,29,97.5713068267577,133.98411051043900
91,0.12350752740200001,29,97.5713068267577,133.98411051043900
239,0.12330770767810284,27,24.7456994593951,61.15850314307640
15,0.12325410041550132,27,24.7456994593951,61.15850314307640
141,0.12306803163578739,27,24.7456994593951,61.15850314307640
145,0.122982518374324,27,24.7456994593951,61.15850314307640
114,0.12297548254263445,27,24.7456994593951,61.15850314307640
164,0.12274856354871429,31,170.3969141941203,206.80971787780160
137,0.12270229548568119,29,97.5713068267577,133.98411051043900
253,0.12264349677095,30,133.9841105104390,170.39691419412030
6,0.122579063496,34,279.6353252451642,316.04812892884550
41,0.12247017242775589,27,24.7456994593951,61.15850314307640
6,0.12234735546225001,33,243.2225215614829,279.63532524516420
137,0.12219672671066666,36,352.4609326125268,388.87373629620810
196,0.12218236003166667,32,206.8097178778016,243.22252156148290
60,0.12215794100122222,26,-11.6671042242862,24.74569945939510
149,0.122129946263,28,61.1585031430764,97.57130682675770
84,0.12209417539366667,28,61.1585031430764,97.57130682675770
121,0.1219533127362,27,24.7456994593951,61.15850314307640
240,0.12193721884333335,31,170.3969141941203,206.80971787780160
197,0.1216215946384916,27,24.7456994593951,61.15850314307640
164,0.12141346460420574,27,24.7456994593951,61.15850314307640
154,0.12134493768864502,27,24.7456994593951,61.15850314307640
75,0.12130840615606252,30,133.9841105104390,170.39691419412030
49,0.12103083852231919,27,24.7456994593951,61.15850314307640
219,0.12064071260548,34,279.6353252451642,316.04812892884550
-1,0.12044517174701726,29,97.5713068267577,133.98411051043900
168,0.11961722488,27,24.7456994593951,61.15850314307640
71,0.11924698217776918,27,24.7456994593951,61.15850314307640
226,0.1190286020863986,27,24.7456994593951,61.15850314307640
192,0.11853634988126847,27,24.7456994593951,61.15850314307640
39,0.11815783984521039,27,24.7456994593951,61.15850314307640
131,0.11743992133802737,31,170.3969141941203,206.80971787780160
68,0.11742283035225234,27,24.7456994593951,61.15850314307640
70,0.11731763902630002,33,243.2225215614829,279.63532524516420
45,0.11717541952092139,27,24.7456994593951,61.15850314307640
36,0.11665468046049998,29,97.5713068267577,133.98411051043900
139,0.11660778006052634,26,-11.6671042242862,24.74569945939510
137,0.11629853209695465,32,206.8097178778016,243.22252156148290
9,0.11623329786222222,28,61.1585031430764,97.57130682675770
191,0.11606547304790049,27,24.7456994593951,61.15850314307640
45,0.115404040404,37,388.8737362962081,425.28653997988940
5,0.1153846153845,26,-11.6671042242862,24.74569945939510
116,0.1153846153845,32,206.8097178778016,243.22252156148290
137,0.1153846153845,40,498.1121473472520,534.52495103093330
154,0.115383742439,50,862.2401841840650,898.65298786774630
239,0.1153833586565,43,607.3505583982959,643.76336208197720
92,0.1153806398265,31,170.3969141941203,206.80971787780160
164,0.11534345264331666,30,133.9841105104390,170.39691419412030
132,0.11520718262487141,28,61.1585031430764,97.57130682675770
78,0.11468056850257143,29,97.5713068267577,133.98411051043900
174,0.11422596294617858,27,24.7456994593951,61.15850314307640
202,0.11384653395474999,26,-11.6671042242862,24.74569945939510
247,0.11377518577095,27,24.7456994593951,61.15850314307640
245,0.1137349611088958,27,24.7456994593951,61.15850314307640
151,0.11363740975978001,28,61.1585031430764,97.57130682675770
145,0.11353918499495715,30,133.9841105104390,170.39691419412030
87,0.11336102725069293,26,-11.6671042242862,24.74569945939510
136,0.113306148317,31,170.3969141941203,206.80971787780160
243,0.11326658411771844,27,24.7456994593951,61.15850314307640
13,0.11312970987725,30,133.9841105104390,170.39691419412030
171,0.11299311846005243,26,-11.6671042242862,24.74569945939510
-1,0.11268901018800521,32,206.8097178778016,243.22252156148290
70,0.11238431736669822,29,97.5713068267577,133.98411051043900
136,0.11233303569455495,27,24.7456994593951,61.15850314307640
65,0.1122568371094226,27,24.7456994593951,61.15850314307640
9,0.11175117556038594,27,24.7456994593951,61.15850314307640
208,0.111669458403,35,316.0481289288455,352.46093261252680
65,0.111656989728,30,133.9841105104390,170.39691419412030
137,0.110738303428985,33,243.2225215614829,279.63532524516420
52,0.11062864193355554,28,61.1585031430764,97.57130682675770
133,0.10996382768833335,29,97.5713068267577,133.98411051043900
235,0.10990879342916332,26,-11.6671042242862,24.74569945939510
172,0.1097946738915957,26,-11.6671042242862,24.74569945939510
117,0.10975604985569506,27,24.7456994593951,61.15850314307640
70,0.10971647719504722,31,170.3969141941203,206.80971787780160
248,0.10936852573665497,26,-11.6671042242862,24.74569945939510
70,0.10928793093136525,32,206.8097178778016,243.22252156148290
106,0.10915962041005495,26,-11.6671042242862,24.74569945939510
-1,0.10910297800734071,27,24.7456994593951,61.15850314307640
70,0.10899815813974369,27,24.7456994593951,61.15850314307640
256,0.10891411863587896,27,24.7456994593951,61.15850314307640
7,0.10881588038338749,27,24.7456994593951,61.15850314307640
64,0.10871384313106164,26,-11.6671042242862,24.74569945939510
131,0.1086333020450409,35,316.0481289288455,352.46093261252680
116,0.10808980174326999,27,24.7456994593951,61.15850314307640
175,0.10747839500761999,28,61.1585031430764,97.57130682675770
249,0.10741593151548333,27,24.7456994593951,61.15850314307640
96,0.10730629207296483,27,24.7456994593951,61.15850314307640
229,0.10709527920705143,27,24.7456994593951,61.15850314307640
75,0.10686539942048594,26,-11.6671042242862,24.74569945939510
208,0.10670164219877779,28,61.1585031430764,97.57130682675770
161,0.10663953506789285,28,61.1585031430764,97.57130682675770
136,0.1066315056571354,26,-11.6671042242862,24.74569945939510
182,0.106503834138,30,133.9841105104390,170.39691419412030
126,0.10641363376119269,27,24.7456994593951,61.15850314307640
215,0.10626912636804182,26,-11.6671042242862,24.74569945939510
16,0.106224771617,28,61.1585031430764,97.57130682675770
251,0.106095524428,27,24.7456994593951,61.15850314307640
117,0.10605842815142313,31,170.3969141941203,206.80971787780160
35,0.10599680906059424,27,24.7456994593951,61.15850314307640
8,0.10581688800438915,26,-11.6671042242862,24.74569945939510
228,0.10577167288378213,27,24.7456994593951,61.15850314307640
74,0.10572092834022455,27,24.7456994593951,61.15850314307640
203,0.10562625843030833,27,24.7456994593951,61.15850314307640
114,0.10531609553379107,26,-11.6671042242862,24.74569945939510
164,0.10528527209750223,26,-11.6671042242862,24.74569945939510
43,0.10506128170022205,27,24.7456994593951,61.15850314307640
72,0.10500967698949763,27,24.7456994593951,61.15850314307640
28,0.10491821944199999,27,24.7456994593951,61.15850314307640
145,0.10488618156704711,26,-11.6671042242862,24.74569945939510
86,0.10465432188117293,27,24.7456994593951,61.15850314307640
199,0.10454125597774999,32,206.8097178778016,243.22252156148290
227,0.1041758016919807,27,24.7456994593951,61.15850314307640
51,0.10389734975723224,26,-11.6671042242862,24.74569945939510
41,0.10382912394717525,26,-11.6671042242862,24.74569945939510
109,0.10372359447415745,27,24.7456994593951,61.15850314307640
131,0.10364634518831993,29,97.5713068267577,133.98411051043900
-1,0.10311983570059968,30,133.9841105104390,170.39691419412030
97,0.10285328982927366,27,24.7456994593951,61.15850314307640
226,0.10250119316374218,26,-11.6671042242862,24.74569945939510
114,0.10239195198457272,30,133.9841105104390,170.39691419412030
17,0.10230832667473463,27,24.7456994593951,61.15850314307640
147,0.10230351655793572,27,24.7456994593951,61.15850314307640
119,0.10211436100989627,26,-11.6671042242862,24.74569945939510
34,0.10167543352592857,28,61.1585031430764,97.57130682675770
6,0.10162983842145609,27,24.7456994593951,61.15850314307640
122,0.1012377633614852,27,24.7456994593951,61.15850314307640
13,0.1012244668365,28,61.1585031430764,97.57130682675770
199,0.100948919847,39,461.6993436635707,498.11214734725200
154,0.10088298734345903,26,-11.6671042242862,24.74569945939510
129,0.10046662893515769,27,24.7456994593951,61.15850314307640
-1,0.1004641056960045,31,170.3969141941203,206.80971787780160
122,0.100374732334,34,279.6353252451642,316.04812892884550
150,0.1000026121256,29,97.5713068267577,133.98411051043900
199,0.1,40,498.1121473472520,534.52495103093330
253,0.1,32,206.8097178778016,243.22252156148290
61,0.1,30,133.9841105104390,170.39691419412030
229,0.0999959630215,39,461.6993436635707,498.11214734725200
164,0.099990436113,32,206.8097178778016,243.22252156148290
257,0.0999725726825,28,61.1585031430764,97.57130682675770
103,0.0999250562078,37,388.8737362962081,425.28653997988940
181,0.0998745353088,28,61.1585031430764,97.57130682675770
253,0.09972442055249638,26,-11.6671042242862,24.74569945939510
85,0.09957012374312173,26,-11.6671042242862,24.74569945939510
157,0.099358974359,30,133.9841105104390,170.39691419412030
188,0.09920402845783233,27,24.7456994593951,61.15850314307640
113,0.09913044357121349,26,-11.6671042242862,24.74569945939510
235,0.09884608568863333,32,206.8097178778016,243.22252156148290
38,0.0988438628826,28,61.1585031430764,97.57130682675770
70,0.09842536587108026,30,133.9841105104390,170.39691419412030
72,0.09827988366523333,32,206.8097178778016,243.22252156148290
131,0.09826649877388838,32,206.8097178778016,243.22252156148290
131,0.09824900649477779,36,352.4609326125268,388.87373629620810
30,0.09813778171366401,26,-11.6671042242862,24.74569945939510
-1,0.09805202822226118,26,-11.6671042242862,24.74569945939510
6,0.09797466913942499,31,170.3969141941203,206.80971787780160
46,0.0979300909298846,27,24.7456994593951,61.15850314307640
240,0.09786943809572793,26,-11.6671042242862,24.74569945939510
36,0.09784799708349394,26,-11.6671042242862,24.74569945939510
117,0.09778548955120372,30,133.9841105104390,170.39691419412030
135,0.09770026582169311,27,24.7456994593951,61.15850314307640
131,0.09769319185848334,38,425.2865399798894,461.69934366357070
128,0.09729693824289387,30,133.9841105104390,170.39691419412030
117,0.09697773479451928,26,-11.6671042242862,24.74569945939510
239,0.09640131126134172,26,-11.6671042242862,24.74569945939510
180,0.096386954069555,26,-11.6671042242862,24.74569945939510
256,0.09608110893320002,28,61.1585031430764,97.57130682675770
143,0.09600192136395455,27,24.7456994593951,61.15850314307640
74,0.09557020828191666,28,61.1585031430764,97.57130682675770
126,0.09555555555566668,29,97.5713068267577,133.98411051043900
155,0.0954621177456483,27,24.7456994593951,61.15850314307640
154,0.09537041130131428,34,279.6353252451642,316.04812892884550
92,0.09534782484766667,29,97.5713068267577,133.98411051043900
94,0.095186948135637,27,24.7456994593951,61.15850314307640
131,0.09505515079691916,30,133.9841105104390,170.39691419412030
22,0.09498357204230201,26,-11.6671042242862,24.74569945939510
220,0.09485220828753414,26,-11.6671042242862,24.74569945939510
191,0.09479843377693002,26,-11.6671042242862,24.74569945939510
132,0.094712539083635,27,24.7456994593951,61.15850314307640
259,0.094641848021275,29,97.5713068267577,133.98411051043900
213,0.09434634417888889,26,-11.6671042242862,24.74569945939510
197,0.0940733772342,29,97.5713068267577,133.98411051043900
28,0.0940733772342,29,97.5713068267577,133.98411051043900
128,0.09401098535172082,29,97.5713068267577,133.98411051043900
157,0.0937960476197464,26,-11.6671042242862,24.74569945939510
143,0.0937797240605409,29,97.5713068267577,133.98411051043900
208,0.093389465361,27,24.7456994593951,61.15850314307640
212,0.09326801135740001,27,24.7456994593951,61.15850314307640
92,0.09283775005579999,32,206.8097178778016,243.22252156148290
85,0.09266777304416252,32,206.8097178778016,243.22252156148290
201,0.092604235351586,27,24.7456994593951,61.15850314307640
165,0.09258213333795239,27,24.7456994593951,61.15850314307640
141,0.09251029116297838,26,-11.6671042242862,24.74569945939510
8,0.092428711898,31,170.3969141941203,206.80971787780160
206,0.09233313843835213,27,24.7456994593951,61.15850314307640
87,0.09197165444422001,31,170.3969141941203,206.80971787780160
-1,0.09195898550695555,39,461.6993436635707,498.11214734725200
39,0.09143911529340526,26,-11.6671042242862,24.74569945939510
165,0.09137489690947431,26,-11.6671042242862,24.74569945939510
223,0.09125045879341666,26,-11.6671042242862,24.74569945939510
217,0.091203574065,26,-11.6671042242862,24.74569945939510
105,0.09097433009180728,26,-11.6671042242862,24.74569945939510
43,0.09096482903949735,26,-11.6671042242862,24.74569945939510
197,0.0909175507165,32,206.8097178778016,243.22252156148290
240,0.0907852927826,32,206.8097178778016,243.22252156148290
45,0.0904848715138161,26,-11.6671042242862,24.74569945939510
229,0.09042932269304978,26,-11.6671042242862,24.74569945939510
236,0.08973521083421766,27,24.7456994593951,61.15850314307640
68,0.0892780303702933,26,-11.6671042242862,24.74569945939510
33,0.08880879543772302,26,-11.6671042242862,24.74569945939510
253,0.08867013544373159,29,97.5713068267577,133.98411051043900
74,0.0886302598298,29,97.5713068267577,133.98411051043900
198,0.0886195860550651,27,24.7456994593951,61.15850314307640
143,0.08834410183933335,30,133.9841105104390,170.39691419412030
62,0.08813800171046252,26,-11.6671042242862,24.74569945939510
259,0.08753889744204242,27,24.7456994593951,61.15850314307640
49,0.08733766614258393,26,-11.6671042242862,24.74569945939510
25,0.08726794815708,30,133.9841105104390,170.39691419412030
131,0.08690246190435824,33,243.2225215614829,279.63532524516420
6,0.08664260149889165,30,133.9841105104390,170.39691419412030
215,0.0861623298294,42,570.9377547146146,607.35055839829590
257,0.08600097507787142,27,24.7456994593951,61.15850314307640
66,0.0854700854701,27,24.7456994593951,61.15850314307640
70,0.08540114724966917,34,279.6353252451642,316.04812892884550
0,0.08528677041725001,27,24.7456994593951,61.15850314307640
236,0.0851483882504674,26,-11.6671042242862,24.74569945939510
245,0.08510989886176668,31,170.3969141941203,206.80971787780160
197,0.08489770810035346,26,-11.6671042242862,24.74569945939510
243,0.08473015415453733,26,-11.6671042242862,24.74569945939510
91,0.08471140686720603,27,24.7456994593951,61.15850314307640
151,0.08400745878269188,27,24.7456994593951,61.15850314307640
4,0.08383643753158333,27,24.7456994593951,61.15850314307640
118,0.08359114481124848,27,24.7456994593951,61.15850314307640
204,0.083373727581,27,24.7456994593951,61.15850314307640
37,0.0833463521325,28,61.1585031430764,97.57130682675770
114,0.083337216346,32,206.8097178778016,243.22252156148290
215,0.0833333333335,32,206.8097178778016,243.22252156148290
79,0.0833333333335,31,170.3969141941203,206.80971787780160
196,0.0833333333335,33,243.2225215614829,279.63532524516420
259,0.0833333333335,34,279.6353252451642,316.04812892884550
39,0.0833333333335,31,170.3969141941203,206.80971787780160
26,0.0833333333335,29,97.5713068267577,133.98411051043900
128,0.0833333333335,33,243.2225215614829,279.63532524516420
208,0.0833333333335,29,97.5713068267577,133.98411051043900
55,0.0833333333335,29,97.5713068267577,133.98411051043900
183,0.083324860193,29,97.5713068267577,133.98411051043900
70,0.08332048276125001,35,316.0481289288455,352.46093261252680
75,0.0833152291985,32,206.8097178778016,243.22252156148290
221,0.083313748531,32,206.8097178778016,243.22252156148290
174,0.08330663005190454,26,-11.6671042242862,24.74569945939510
58,0.083301046106,29,97.5713068267577,133.98411051043900
251,0.083296422068,31,170.3969141941203,206.80971787780160
67,0.08329008822,28,61.1585031430764,97.57130682675770
184,0.083271650629,28,61.1585031430764,97.57130682675770
26,0.083267561168,28,61.1585031430764,97.57130682675770
102,0.0831265508685,26,-11.6671042242862,24.74569945939510
255,0.08303974515197489,26,-11.6671042242862,24.74569945939510
96,0.08297978153723527,26,-11.6671042242862,24.74569945939510
134,0.0828333333333,42,570.9377547146146,607.35055839829590
219,0.08278022139933751,32,206.8097178778016,243.22252156148290
99,0.0826559697438909,27,24.7456994593951,61.15850314307640
192,0.08210256288306726,26,-11.6671042242862,24.74569945939510
6,0.08194438707615001,29,97.5713068267577,133.98411051043900
-1,0.08180228116451624,33,243.2225215614829,279.63532524516420
55,0.08178279521851388,27,24.7456994593951,61.15850314307640
152,0.081660974193786,27,24.7456994593951,61.15850314307640
150,0.08156920837453482,27,24.7456994593951,61.15850314307640
58,0.0813272608979,33,243.2225215614829,279.63532524516420
163,0.0810479024283357,27,24.7456994593951,61.15850314307640
160,0.08087539531506667,28,61.1585031430764,97.57130682675770
127,0.08080206370599445,28,61.1585031430764,97.57130682675770
33,0.0807319698601,31,170.3969141941203,206.80971787780160
150,0.0807240704501,37,388.8737362962081,425.28653997988940
56,0.08053089072715283,27,24.7456994593951,61.15850314307640
222,0.08000942955525,27,24.7456994593951,61.15850314307640
137,0.07978831987712501,34,279.6353252451642,316.04812892884550
228,0.079689864836115,26,-11.6671042242862,24.74569945939510
61,0.0794333954309291,26,-11.6671042242862,24.74569945939510
196,0.07920965617752079,27,24.7456994593951,61.15850314307640
160,0.07900876991667648,27,24.7456994593951,61.15850314307640
46,0.07860277471186666,28,61.1585031430764,97.57130682675770
13,0.07836702027571527,27,24.7456994593951,61.15850314307640
242,0.07783233472038333,27,24.7456994593951,61.15850314307640
92,0.07720656827948333,30,133.9841105104390,170.39691419412030
69,0.07661855140129001,27,24.7456994593951,61.15850314307640
15,0.07656093503504709,26,-11.6671042242862,24.74569945939510
118,0.076429226536,29,97.5713068267577,133.98411051043900
44,0.07642276422766667,26,-11.6671042242862,24.74569945939510
77,0.07618658228751667,27,24.7456994593951,61.15850314307640
148,0.0759955415949,31,170.3969141941203,206.80971787780160
134,0.07586492971173334,27,24.7456994593951,61.15850314307640
137,0.0756925871726,37,388.8737362962081,425.28653997988940
161,0.0748177112566,27,24.7456994593951,61.15850314307640
45,0.0746825989544,33,243.2225215614829,279.63532524516420
215,0.0745712155108,37,388.8737362962081,425.28653997988940
22,0.074543421543,33,243.2225215614829,279.63532524516420
116,0.07450551278676666,30,133.9841105104390,170.39691419412030
221,0.07403783741783333,30,133.9841105104390,170.39691419412030
137,0.07397251746924653,26,-11.6671042242862,24.74569945939510
52,0.07395385671117666,27,24.7456994593951,61.15850314307640
237,0.0739340598448261,27,24.7456994593951,61.15850314307640
206,0.07370622612180677,26,-11.6671042242862,24.74569945939510
188,0.0733142857142,28,61.1585031430764,97.57130682675770
34,0.07234758671455152,27,24.7456994593951,61.15850314307640
83,0.0723150135299,32,206.8097178778016,243.22252156148290
53,0.07204968442132444,26,-11.6671042242862,24.74569945939510
219,0.0708094048353077,31,170.3969141941203,206.80971787780160
133,0.07049134012277256,27,24.7456994593951,61.15850314307640
63,0.07027056886787614,27,24.7456994593951,61.15850314307640
78,0.06942735880405,28,61.1585031430764,97.57130682675770
43,0.0691396725879,32,206.8097178778016,243.22252156148290
127,0.06867246032460973,27,24.7456994593951,61.15850314307640
257,0.06857689928960439,26,-11.6671042242862,24.74569945939510
230,0.06851687641122223,27,24.7456994593951,61.15850314307640
72,0.06850292958130347,26,-11.6671042242862,24.74569945939510
116,0.06845683318628185,26,-11.6671042242862,24.74569945939510
132,0.06841924689884825,26,-11.6671042242862,24.74569945939510
112,0.06828368045616087,26,-11.6671042242862,24.74569945939510
65,0.06816429815018862,26,-11.6671042242862,24.74569945939510
216,0.06793341146754368,27,24.7456994593951,61.15850314307640
58,0.06779156246143268,27,24.7456994593951,61.15850314307640
178,0.06739747851797727,27,24.7456994593951,61.15850314307640
53,0.06736275269590854,27,24.7456994593951,61.15850314307640
221,0.06722147061774285,31,170.3969141941203,206.80971787780160
193,0.06699138499145779,26,-11.6671042242862,24.74569945939510
44,0.06669968631333333,27,24.7456994593951,61.15850314307640
95,0.0666388665584,27,24.7456994593951,61.15850314307640
243,0.06623931623933334,28,61.1585031430764,97.57130682675770
161,0.06623931623933334,31,170.3969141941203,206.80971787780160
10,0.06620895522386666,27,24.7456994593951,61.15850314307640
247,0.0661327634808,28,61.1585031430764,97.57130682675770
75,0.0653936698928,34,279.6353252451642,316.04812892884550
143,0.06509159284980187,26,-11.6671042242862,24.74569945939510
128,0.06498694349054,31,170.3969141941203,206.80971787780160
74,0.06462706923998664,26,-11.6671042242862,24.74569945939510
6,0.06423280382861246,26,-11.6671042242862,24.74569945939510
79,0.06417829068442214,27,24.7456994593951,61.15850314307640
109,0.06360108108626901,26,-11.6671042242862,24.74569945939510
86,0.06321636562851579,26,-11.6671042242862,24.74569945939510
120,0.0630672475596,27,24.7456994593951,61.15850314307640
63,0.06273065277820666,26,-11.6671042242862,24.74569945939510
90,0.06263263371808334,26,-11.6671042242862,24.74569945939510
251,0.0625229274871326,26,-11.6671042242862,24.74569945939510
201,0.062411911906693596,26,-11.6671042242862,24.74569945939510
154,0.0623441396509,35,316.0481289288455,352.46093261252680
130,0.062187190438078264,27,24.7456994593951,61.15850314307640
119,0.06214967710496482,27,24.7456994593951,61.15850314307640
196,0.0619518693894798,26,-11.6671042242862,24.74569945939510
31,0.06190269777464094,26,-11.6671042242862,24.74569945939510
19,0.06176935272936585,26,-11.6671042242862,24.74569945939510
88,0.061685689503739635,26,-11.6671042242862,24.74569945939510
181,0.061610653193775,27,24.7456994593951,61.15850314307640
69,0.06156000873853448,26,-11.6671042242862,24.74569945939510
90,0.06137762190435,28,61.1585031430764,97.57130682675770
245,0.06131890725097872,26,-11.6671042242862,24.74569945939510
238,0.061147391466094735,27,24.7456994593951,61.15850314307640
122,0.06101136238373999,26,-11.6671042242862,24.74569945939510
131,0.0609945693580282,34,279.6353252451642,316.04812892884550
241,0.060975609756000006,27,24.7456994593951,61.15850314307640
144,0.060905134275900004,27,24.7456994593951,61.15850314307640
57,0.0605798573169,27,24.7456994593951,61.15850314307640
227,0.060492149518017437,26,-11.6671042242862,24.74569945939510
117,0.06046060223869999,33,243.2225215614829,279.63532524516420
43,0.05889281507666667,30,133.9841105104390,170.39691419412030
125,0.05829228243023077,26,-11.6671042242862,24.74569945939510
50,0.05827848677383333,27,24.7456994593951,61.15850314307640
172,0.057738807634775,29,97.5713068267577,133.98411051043900
10,0.05769230769225,26,-11.6671042242862,24.74569945939510
219,0.05744041611107223,29,97.5713068267577,133.98411051043900
179,0.0568828213879,31,170.3969141941203,206.80971787780160
199,0.05669094688316667,30,133.9841105104390,170.39691419412030
199,0.05665243778776257,26,-11.6671042242862,24.74569945939510
223,0.056410256410299994,27,24.7456994593951,61.15850314307640
45,0.056230319388,31,170.3969141941203,206.80971787780160
71,0.055969606304892366,26,-11.6671042242862,24.74569945939510
155,0.0558978547281,29,97.5713068267577,133.98411051043900
26,0.05585966298077631,26,-11.6671042242862,24.74569945939510
56,0.055815874263945,28,61.1585031430764,97.57130682675770
65,0.05559447549299267,29,97.5713068267577,133.98411051043900
