pickup_zone,avg_total_amount,bkt_tip_percentage,val_start,val_end
150,37.21317647058823,896,0.02150671342041216,0.110072383115412620
58,37.03371428571429,898,0.19863805281041308,0.287203722505413540
163,36.8,901,0.46433506189541446,0.552900731590414920
23,36.8,901,0.46433506189541446,0.552900731590414920
58,36.8,905,0.81859774067541630,0.907163410370416760
133,36.52525,898,0.19863805281041308,0.287203722505413540
91,36.47,903,0.64146640128541538,0.730032070980415840
132,36.3,905,0.81859774067541630,0.907163410370416760
31,36.166666666666664,899,0.28720372250541354,0.375769392200414000
36,36.00666666666667,901,0.46433506189541446,0.552900731590414920
227,35.983333333333334,905,0.81859774067541630,0.907163410370416760
155,35.92666666666667,898,0.19863805281041308,0.287203722505413540
1,35.82666666666667,895,-0.06705895627458830,0.021506713420412160
78,35.8,905,0.81859774067541630,0.907163410370416760
175,35.8,905,0.81859774067541630,0.907163410370416760
230,35.76,898,0.19863805281041308,0.287203722505413540
129,35.565999999999995,896,0.02150671342041216,0.110072383115412620
170,35.4775,895,-0.06705895627458830,0.021506713420412160
193,35.43333333333333,905,0.81859774067541630,0.907163410370416760
141,35.395454545454555,900,0.37576939220041400,0.464335061895414460
181,35.3,900,0.37576939220041400,0.464335061895414460
102,35.15,897,0.11007238311541262,0.198638052810413080
234,35.125,896,0.02150671342041216,0.110072383115412620
184,35.067499999999995,897,0.11007238311541262,0.198638052810413080
29,34.95,897,0.11007238311541262,0.198638052810413080
150,34.888,901,0.46433506189541446,0.552900731590414920
136,34.800000000000004,905,0.81859774067541630,0.907163410370416760
88,34.8,901,0.46433506189541446,0.552900731590414920
198,34.8,902,0.55290073159041492,0.641466401285415380
194,34.589999999999996,896,0.02150671342041216,0.110072383115412620
177,34.56,897,0.11007238311541262,0.198638052810413080
52,34.49615384615385,896,0.02150671342041216,0.110072383115412620
9,34.49111111111111,898,0.19863805281041308,0.287203722505413540
-1,34.46984374999998,905,0.81859774067541630,0.907163410370416760
90,34.45333333333333,897,0.11007238311541262,0.198638052810413080
133,34.27823076923075,897,0.11007238311541262,0.198638052810413080
161,34.19638888888889,898,0.19863805281041308,0.287203722505413540
41,34.137499999999996,904,0.73003207098041584,0.818597740675416300
61,34.1,901,0.46433506189541446,0.552900731590414920
51,33.83,905,0.81859774067541630,0.907163410370416760
116,33.827222222222225,905,0.81859774067541630,0.907163410370416760
6,33.805,906,0.90716341037041676,0.995729080065417220
56,33.8,905,0.81859774067541630,0.907163410370416760
208,33.60608695652173,895,-0.06705895627458830,0.021506713420412160
137,33.46512439509745,895,-0.06705895627458830,0.021506713420412160
212,33.388387096774196,898,0.19863805281041308,0.287203722505413540
193,33.3,904,0.73003207098041584,0.818597740675416300
135,33.3,906,0.90716341037041676,0.995729080065417220
22,33.3,905,0.81859774067541630,0.907163410370416760
84,33.3,905,0.81859774067541630,0.907163410370416760
248,33.289565217391306,904,0.73003207098041584,0.818597740675416300
17,33.166666666666664,896,0.02150671342041216,0.110072383115412620
78,33.05,904,0.73003207098041584,0.818597740675416300
150,33.00348314606742,898,0.19863805281041308,0.287203722505413540
87,32.96999999999999,905,0.81859774067541630,0.907163410370416760
228,32.800000000000004,904,0.73003207098041584,0.818597740675416300
137,32.739999999999995,904,0.73003207098041584,0.818597740675416300
155,32.69347826086957,896,0.02150671342041216,0.110072383115412620
115,32.63333333333333,895,-0.06705895627458830,0.021506713420412160
180,32.63333333333333,903,0.64146640128541538,0.730032070980415840
150,32.57,900,0.37576939220041400,0.464335061895414460
191,32.46666666666666,904,0.73003207098041584,0.818597740675416300
74,32.45561290322581,897,0.11007238311541262,0.198638052810413080
50,32.405,897,0.11007238311541262,0.198638052810413080
106,32.38,905,0.81859774067541630,0.907163410370416760
247,32.3,899,0.28720372250541354,0.375769392200414000
219,32.3,901,0.46433506189541446,0.552900731590414920
97,32.24772727272727,898,0.19863805281041308,0.287203722505413540
193,32.2,901,0.46433506189541446,0.552900731590414920
152,32.06125,896,0.02150671342041216,0.110072383115412620
202,31.959999999999997,898,0.19863805281041308,0.287203722505413540
228,31.799999999999997,902,0.55290073159041492,0.641466401285415380
68,31.58695652173913,900,0.37576939220041400,0.464335061895414460
238,31.56,896,0.02150671342041216,0.110072383115412620
181,31.558571428571433,897,0.11007238311541262,0.198638052810413080
127,31.41,905,0.81859774067541630,0.907163410370416760
197,31.40224489795918,896,0.02150671342041216,0.110072383115412620
103,31.385789473684213,897,0.11007238311541262,0.198638052810413080
35,31.340000000000003,899,0.28720372250541354,0.375769392200414000
255,31.3,902,0.55290073159041492,0.641466401285415380
244,31.3,899,0.28720372250541354,0.375769392200414000
164,31.214000000000002,905,0.81859774067541630,0.907163410370416760
69,31.185,896,0.02150671342041216,0.110072383115412620
52,31.090869565217393,897,0.11007238311541262,0.198638052810413080
228,31.049999999999997,905,0.81859774067541630,0.907163410370416760
89,31.049999999999997,897,0.11007238311541262,0.198638052810413080
75,31.018846153846155,904,0.73003207098041584,0.818597740675416300
4,31.0,898,0.19863805281041308,0.287203722505413540
63,30.98870967741935,897,0.11007238311541262,0.198638052810413080
26,30.980833333333337,897,0.11007238311541262,0.198638052810413080
84,30.971249999999998,897,0.11007238311541262,0.198638052810413080
125,30.96,897,0.11007238311541262,0.198638052810413080
17,30.913076923076922,898,0.19863805281041308,0.287203722505413540
238,30.902500000000003,897,0.11007238311541262,0.198638052810413080
171,30.893333333333334,903,0.64146640128541538,0.730032070980415840
145,30.84032258064516,901,0.46433506189541446,0.552900731590414920
135,30.8,905,0.81859774067541630,0.907163410370416760
43,30.7,905,0.81859774067541630,0.907163410370416760
210,30.685000000000002,897,0.11007238311541262,0.198638052810413080
198,30.63333333333333,905,0.81859774067541630,0.907163410370416760
77,30.58,896,0.02150671342041216,0.110072383115412620
150,30.58,899,0.28720372250541354,0.375769392200414000
74,30.474999999999998,905,0.81859774067541630,0.907163410370416760
99,30.42833333333333,897,0.11007238311541262,0.198638052810413080
220,30.3,903,0.64146640128541538,0.730032070980415840
212,30.3,901,0.46433506189541446,0.552900731590414920
160,30.3,906,0.90716341037041676,0.995729080065417220
46,30.26666666666667,898,0.19863805281041308,0.287203722505413540
95,30.233076923076922,897,0.11007238311541262,0.198638052810413080
216,30.215555555555554,896,0.02150671342041216,0.110072383115412620
71,30.214509803921565,898,0.19863805281041308,0.287203722505413540
157,30.13333333333333,902,0.55290073159041492,0.641466401285415380
25,30.0,900,0.37576939220041400,0.464335061895414460
67,29.945,898,0.19863805281041308,0.287203722505413540
227,29.799999999999997,906,0.90716341037041676,0.995729080065417220
94,29.799999999999997,904,0.73003207098041584,0.818597740675416300
71,29.799999999999997,905,0.81859774067541630,0.907163410370416760
92,29.799999999999997,901,0.46433506189541446,0.552900731590414920
72,29.78589743589744,901,0.46433506189541446,0.552900731590414920
196,29.763333333333335,899,0.28720372250541354,0.375769392200414000
228,29.573738317756987,896,0.02150671342041216,0.110072383115412620
134,29.515500000000003,897,0.11007238311541262,0.198638052810413080
77,29.497500000000002,895,-0.06705895627458830,0.021506713420412160
28,29.333333333333332,898,0.19863805281041308,0.287203722505413540
9,29.3,903,0.64146640128541538,0.730032070980415840
86,29.3,903,0.64146640128541538,0.730032070980415840
235,29.248947368421053,903,0.64146640128541538,0.730032070980415840
88,29.190208333333334,897,0.11007238311541262,0.198638052810413080
94,29.156746031746014,896,0.02150671342041216,0.110072383115412620
63,29.120000000000005,898,0.19863805281041308,0.287203722505413540
9,29.11714285714286,896,0.02150671342041216,0.110072383115412620
144,29.101578947368424,896,0.02150671342041216,0.110072383115412620
240,29.061661631419963,901,0.46433506189541446,0.552900731590414920
87,29.01333333333334,904,0.73003207098041584,0.818597740675416300
213,28.987499999999997,895,-0.06705895627458830,0.021506713420412160
36,28.924999999999997,905,0.81859774067541630,0.907163410370416760
105,28.900000000000002,901,0.46433506189541446,0.552900731590414920
126,28.84473684210526,898,0.19863805281041308,0.287203722505413540
202,28.8,896,0.02150671342041216,0.110072383115412620
113,28.8,905,0.81859774067541630,0.907163410370416760
169,28.8,895,-0.06705895627458830,0.021506713420412160
4,28.8,895,-0.06705895627458830,0.021506713420412160
126,28.799999999999997,903,0.64146640128541538,0.730032070980415840
73,28.779000000000003,897,0.11007238311541262,0.198638052810413080
7,28.774545454545457,897,0.11007238311541262,0.198638052810413080
256,28.7634375,897,0.11007238311541262,0.198638052810413080
23,28.70619047619047,896,0.02150671342041216,0.110072383115412620
79,28.683904761904785,896,0.02150671342041216,0.110072383115412620
198,28.653437499999992,896,0.02150671342041216,0.110072383115412620
163,28.617999999999995,898,0.19863805281041308,0.287203722505413540
259,28.549999999999997,905,0.81859774067541630,0.907163410370416760
143,28.534000000000002,902,0.55290073159041492,0.641466401285415380
159,28.5,905,0.81859774067541630,0.907163410370416760
229,28.397894736842108,904,0.73003207098041584,0.818597740675416300
67,28.354000000000003,895,-0.06705895627458830,0.021506713420412160
6,28.348125000000003,901,0.46433506189541446,0.552900731590414920
31,28.34,905,0.81859774067541630,0.907163410370416760
62,28.32,896,0.02150671342041216,0.110072383115412620
7,28.3,905,0.81859774067541630,0.907163410370416760
198,28.299999999999997,900,0.37576939220041400,0.464335061895414460
106,28.281818181818185,904,0.73003207098041584,0.818597740675416300
223,28.22142857142857,897,0.11007238311541262,0.198638052810413080
222,28.185,896,0.02150671342041216,0.110072383115412620
94,28.183000000000003,898,0.19863805281041308,0.287203722505413540
228,28.13333333333333,899,0.28720372250541354,0.375769392200414000
206,28.089111111111112,898,0.19863805281041308,0.287203722505413540
43,27.99294117647059,901,0.46433506189541446,0.552900731590414920
235,27.989999999999995,902,0.55290073159041492,0.641466401285415380
33,27.918181818181814,900,0.37576939220041400,0.464335061895414460
172,27.916666666666668,901,0.46433506189541446,0.552900731590414920
39,27.822222222222223,904,0.73003207098041584,0.818597740675416300
247,27.8,901,0.46433506189541446,0.552900731590414920
51,27.799999999999997,901,0.46433506189541446,0.552900731590414920
9,27.797011494252864,897,0.11007238311541262,0.198638052810413080
151,27.793846153846154,897,0.11007238311541262,0.198638052810413080
97,27.701515151515153,897,0.11007238311541262,0.198638052810413080
141,27.7,901,0.46433506189541446,0.552900731590414920
259,27.566666666666663,903,0.64146640128541538,0.730032070980415840
198,27.450986394557837,897,0.11007238311541262,0.198638052810413080
199,27.446739130434864,895,-0.06705895627458830,0.021506713420412160
122,27.43166666666666,898,0.19863805281041308,0.287203722505413540
68,27.415714285714284,904,0.73003207098041584,0.818597740675416300
35,27.407419354838705,897,0.11007238311541262,0.198638052810413080
223,27.38958333333333,895,-0.06705895627458830,0.021506713420412160
249,27.3675,896,0.02150671342041216,0.110072383115412620
212,27.35,896,0.02150671342041216,0.110072383115412620
145,27.34684210526316,904,0.73003207098041584,0.818597740675416300
22,27.3,904,0.73003207098041584,0.818597740675416300
191,27.3,905,0.81859774067541630,0.907163410370416760
50,27.3,899,0.28720372250541354,0.375769392200414000
88,27.299999999999997,905,0.81859774067541630,0.907163410370416760
158,27.296666666666663,896,0.02150671342041216,0.110072383115412620
28,27.218333333333334,897,0.11007238311541262,0.198638052810413080
129,27.172857142857143,898,0.19863805281041308,0.287203722505413540
22,27.13333333333333,903,0.64146640128541538,0.730032070980415840
109,27.074444444444445,897,0.11007238311541262,0.198638052810413080
259,27.061428571428575,900,0.37576939220041400,0.464335061895414460
85,27.05842105263158,905,0.81859774067541630,0.907163410370416760
94,27.05,905,0.81859774067541630,0.907163410370416760
74,27.0,901,0.46433506189541446,0.552900731590414920
136,26.995,904,0.73003207098041584,0.818597740675416300
85,26.95333333333334,901,0.46433506189541446,0.552900731590414920
157,26.91363636363636,903,0.64146640128541538,0.730032070980415840
229,26.86938775510205,903,0.64146640128541538,0.730032070980415840
56,26.8,902,0.55290073159041492,0.641466401285415380
12,26.8,896,0.02150671342041216,0.110072383115412620
10,26.8,896,0.02150671342041216,0.110072383115412620
129,26.8,902,0.55290073159041492,0.641466401285415380
142,26.73,895,-0.06705895627458830,0.021506713420412160
163,26.71285714285715,897,0.11007238311541262,0.198638052810413080
135,26.685000000000002,896,0.02150671342041216,0.110072383115412620
35,26.656666666666673,896,0.02150671342041216,0.110072383115412620
164,26.60282051282051,902,0.55290073159041492,0.641466401285415380
33,26.600000000000005,904,0.73003207098041584,0.818597740675416300
155,26.57,899,0.28720372250541354,0.375769392200414000
15,26.566666666666666,904,0.73003207098041584,0.818597740675416300
135,26.561875,898,0.19863805281041308,0.287203722505413540
151,26.5025,896,0.02150671342041216,0.110072383115412620
235,26.455074626865667,901,0.46433506189541446,0.552900731590414920
196,26.445,900,0.37576939220041400,0.464335061895414460
103,26.4,904,0.73003207098041584,0.818597740675416300
8,26.3875,904,0.73003207098041584,0.818597740675416300
7,26.38666666666667,896,0.02150671342041216,0.110072383115412620
126,26.33310880829016,897,0.11007238311541262,0.198638052810413080
15,26.332777777777782,901,0.46433506189541446,0.552900731590414920
76,26.3,906,0.90716341037041676,0.995729080065417220
201,26.3,905,0.81859774067541630,0.907163410370416760
257,26.267500000000002,898,0.19863805281041308,0.287203722505413540
245,26.254545454545454,905,0.81859774067541630,0.907163410370416760
25,26.24868055555558,895,-0.06705895627458830,0.021506713420412160
251,26.232682926829277,895,-0.06705895627458830,0.021506713420412160
121,26.16,897,0.11007238311541262,0.198638052810413080
117,26.15119047619048,904,0.73003207098041584,0.818597740675416300
85,26.11733333333333,904,0.73003207098041584,0.818597740675416300
160,26.11,896,0.02150671342041216,0.110072383115412620
154,26.03480392156861,904,0.73003207098041584,0.818597740675416300
172,25.972499999999997,902,0.55290073159041492,0.641466401285415380
164,25.971111111111114,904,0.73003207098041584,0.818597740675416300
6,25.96666666666667,905,0.81859774067541630,0.907163410370416760
93,25.965,905,0.81859774067541630,0.907163410370416760
150,25.950000000000003,905,0.81859774067541630,0.907163410370416760
245,25.944000000000006,900,0.37576939220041400,0.464335061895414460
0,25.94333333333333,898,0.19863805281041308,0.287203722505413540
71,25.942857142857147,902,0.55290073159041492,0.641466401285415380
126,25.93999999999999,896,0.02150671342041216,0.110072383115412620
45,25.848571428571432,901,0.46433506189541446,0.552900731590414920
89,25.836470588235297,895,-0.06705895627458830,0.021506713420412160
162,25.8,905,0.81859774067541630,0.907163410370416760
65,25.8,905,0.81859774067541630,0.907163410370416760
97,25.8,900,0.37576939220041400,0.464335061895414460
256,25.8,902,0.55290073159041492,0.641466401285415380
99,25.786111111111097,895,-0.06705895627458830,0.021506713420412160
35,25.68,904,0.73003207098041584,0.818597740675416300
71,25.58274678111588,897,0.11007238311541262,0.198638052810413080
74,25.563037974683546,898,0.19863805281041308,0.287203722505413540
86,25.54,902,0.55290073159041492,0.641466401285415380
34,25.52,905,0.81859774067541630,0.907163410370416760
252,25.516666666666666,897,0.11007238311541262,0.198638052810413080
227,25.51379310344828,899,0.28720372250541354,0.375769392200414000
84,25.491666666666664,898,0.19863805281041308,0.287203722505413540
181,25.487500000000004,896,0.02150671342041216,0.110072383115412620
180,25.4,905,0.81859774067541630,0.907163410370416760
212,25.3911320754717,897,0.11007238311541262,0.198638052810413080
8,25.368571428571425,905,0.81859774067541630,0.907163410370416760
139,25.366666666666667,895,-0.06705895627458830,0.021506713420412160
213,25.364285714285717,896,0.02150671342041216,0.110072383115412620
197,25.34,900,0.37576939220041400,0.464335061895414460
74,25.3,904,0.73003207098041584,0.818597740675416300
72,25.275000000000002,905,0.81859774067541630,0.907163410370416760
144,25.264629629629628,897,0.11007238311541262,0.198638052810413080
215,25.262812499999992,901,0.46433506189541446,0.552900731590414920
109,25.248282208588954,895,-0.06705895627458830,0.021506713420412160
177,25.2375,895,-0.06705895627458830,0.021506713420412160
29,25.235757575757578,895,-0.06705895627458830,0.021506713420412160
86,25.217982456140334,896,0.02150671342041216,0.110072383115412620
87,25.203333333333333,906,0.90716341037041676,0.995729080065417220
242,25.185,896,0.02150671342041216,0.110072383115412620
94,25.15475703324809,897,0.11007238311541262,0.198638052810413080
253,25.094166666666666,904,0.73003207098041584,0.818597740675416300
145,25.08692307692308,903,0.64146640128541538,0.730032070980415840
248,25.056545454545457,903,0.64146640128541538,0.730032070980415840
74,25.05,900,0.37576939220041400,0.464335061895414460
74,25.05,899,0.28720372250541354,0.375769392200414000
178,25.05,900,0.37576939220041400,0.464335061895414460
31,25.022428571428566,897,0.11007238311541262,0.198638052810413080
109,25.0,905,0.81859774067541630,0.907163410370416760
129,25.0,905,0.81859774067541630,0.907163410370416760
130,24.978,896,0.02150671342041216,0.110072383115412620
215,24.974545454545453,904,0.73003207098041584,0.818597740675416300
237,24.97153846153846,897,0.11007238311541262,0.198638052810413080
157,24.950000000000003,905,0.81859774067541630,0.907163410370416760
105,24.950000000000003,905,0.81859774067541630,0.907163410370416760
41,24.84247311827956,903,0.64146640128541538,0.730032070980415840
85,24.8308,902,0.55290073159041492,0.641466401285415380
126,24.8,905,0.81859774067541630,0.907163410370416760
245,24.698941289701626,896,0.02150671342041216,0.110072383115412620
-1,24.681508161337916,896,0.02150671342041216,0.110072383115412620
72,24.674999999999997,904,0.73003207098041584,0.818597740675416300
109,24.56925925925926,898,0.19863805281041308,0.287203722505413540
147,24.55,896,0.02150671342041216,0.110072383115412620
79,24.54289173789176,897,0.11007238311541262,0.198638052810413080
75,24.541360544217664,901,0.46433506189541446,0.552900731590414920
71,24.50573770491803,896,0.02150671342041216,0.110072383115412620
143,24.5,905,0.81859774067541630,0.907163410370416760
127,24.46666666666667,900,0.37576939220041400,0.464335061895414460
24,24.466666666666665,895,-0.06705895627458830,0.021506713420412160
246,24.424999999999997,895,-0.06705895627458830,0.021506713420412160
204,24.404999999999998,897,0.11007238311541262,0.198638052810413080
203,24.400000000000002,896,0.02150671342041216,0.110072383115412620
245,24.393180458624148,898,0.19863805281041308,0.287203722505413540
129,24.379375000000003,897,0.11007238311541262,0.198638052810413080
172,24.333333333333332,904,0.73003207098041584,0.818597740675416300
239,24.32999999999999,904,0.73003207098041584,0.818597740675416300
50,24.272941176470592,895,-0.06705895627458830,0.021506713420412160
198,24.269047619047615,898,0.19863805281041308,0.287203722505413540
132,24.25807692307692,896,0.02150671342041216,0.110072383115412620
217,24.1,898,0.19863805281041308,0.287203722505413540
145,24.098000000000003,902,0.55290073159041492,0.641466401285415380
259,24.066082004555856,896,0.02150671342041216,0.110072383115412620
116,24.02,902,0.55290073159041492,0.641466401285415380
180,24.0,904,0.73003207098041584,0.818597740675416300
206,23.943898305084748,896,0.02150671342041216,0.110072383115412620
171,23.942857142857143,902,0.55290073159041492,0.641466401285415380
251,23.935,896,0.02150671342041216,0.110072383115412620
241,23.886956521739133,895,-0.06705895627458830,0.021506713420412160
227,23.875999999999998,901,0.46433506189541446,0.552900731590414920
201,23.799999999999997,901,0.46433506189541446,0.552900731590414920
171,23.790000000000003,904,0.73003207098041584,0.818597740675416300
175,23.769411764705882,897,0.11007238311541262,0.198638052810413080
13,23.715581395348842,895,-0.06705895627458830,0.021506713420412160
74,23.633333333333336,902,0.55290073159041492,0.641466401285415380
117,23.54850746268657,903,0.64146640128541538,0.730032070980415840
164,23.5448275862069,903,0.64146640128541538,0.730032070980415840
152,23.50756097560976,897,0.11007238311541262,0.198638052810413080
245,23.47285164347043,897,0.11007238311541262,0.198638052810413080
174,23.450000000000003,899,0.28720372250541354,0.375769392200414000
197,23.390301507537686,897,0.11007238311541262,0.198638052810413080
162,23.363636363636363,896,0.02150671342041216,0.110072383115412620
36,23.355485519591213,896,0.02150671342041216,0.110072383115412620
236,23.3,900,0.37576939220041400,0.464335061895414460
65,23.297523510971807,896,0.02150671342041216,0.110072383115412620
215,23.268,903,0.64146640128541538,0.730032070980415840
93,23.208000000000002,898,0.19863805281041308,0.287203722505413540
132,23.2,901,0.46433506189541446,0.552900731590414920
86,23.199860279441133,897,0.11007238311541262,0.198638052810413080
253,23.182352941176475,903,0.64146640128541538,0.730032070980415840
73,23.175,898,0.19863805281041308,0.287203722505413540
51,23.15100271002714,896,0.02150671342041216,0.110072383115412620
237,23.15,896,0.02150671342041216,0.110072383115412620
19,23.115555555555556,896,0.02150671342041216,0.110072383115412620
116,23.102272727272734,901,0.46433506189541446,0.552900731590414920
253,23.0340625,901,0.46433506189541446,0.552900731590414920
79,23.027548076923065,898,0.19863805281041308,0.287203722505413540
85,23.00626448502847,898,0.19863805281041308,0.287203722505413540
136,22.999047619047623,902,0.55290073159041492,0.641466401285415380
226,22.964285714285715,901,0.46433506189541446,0.552900731590414920
0,22.951428571428572,897,0.11007238311541262,0.198638052810413080
215,22.944814814814816,902,0.55290073159041492,0.641466401285415380
127,22.932499999999983,896,0.02150671342041216,0.110072383115412620
37,22.909333333333333,895,-0.06705895627458830,0.021506713420412160
132,22.9,900,0.37576939220041400,0.464335061895414460
68,22.9,903,0.64146640128541538,0.730032070980415840
75,22.898333333333337,902,0.55290073159041492,0.641466401285415380
198,22.849999999999998,899,0.28720372250541354,0.375769392200414000
255,22.822727272727274,896,0.02150671342041216,0.110072383115412620
158,22.814,897,0.11007238311541262,0.198638052810413080
191,22.8,903,0.64146640128541538,0.730032070980415840
69,22.792307692307695,897,0.11007238311541262,0.198638052810413080
61,22.72857142857143,904,0.73003207098041584,0.818597740675416300
-1,22.68087209302324,901,0.46433506189541446,0.552900731590414920
172,22.633333333333336,903,0.64146640128541538,0.730032070980415840
228,22.624116743471596,897,0.11007238311541262,0.198638052810413080
127,22.6,901,0.46433506189541446,0.552900731590414920
106,22.598461538461535,903,0.64146640128541538,0.730032070980415840
168,22.573333333333334,897,0.11007238311541262,0.198638052810413080
184,22.523333333333333,895,-0.06705895627458830,0.021506713420412160
114,22.505660377358495,902,0.55290073159041492,0.641466401285415380
203,22.49666666666667,898,0.19863805281041308,0.287203722505413540
143,22.471706161137234,896,0.02150671342041216,0.110072383115412620
141,22.450000000000003,902,0.55290073159041492,0.641466401285415380
220,22.39571428571428,896,0.02150671342041216,0.110072383115412620
136,22.386956521739126,901,0.46433506189541446,0.552900731590414920
18,22.364800000000006,897,0.11007238311541262,0.198638052810413080
194,22.34111111111111,898,0.19863805281041308,0.287203722505413540
206,22.338976744186038,897,0.11007238311541262,0.198638052810413080
56,22.328,896,0.02150671342041216,0.110072383115412620
31,22.299999999999997,902,0.55290073159041492,0.641466401285415380
226,22.299999999999997,903,0.64146640128541538,0.730032070980415840
249,22.295,898,0.19863805281041308,0.287203722505413540
252,22.25,898,0.19863805281041308,0.287203722505413540
30,22.229255050505138,896,0.02150671342041216,0.110072383115412620
